﻿TID,KR,EN,TW,JP
skycastleScenario2_9,데려온 드래곤에게 전투 준비를 시켜줘! 이제부터 대결할 몬스터들은 지상의 녀석들과는 차원이 다를 거야!,Get the dragon you have brought ready for battle! Monsters here will be very different from those on land!,讓我幫帶來的龍準備好戰鬥吧！接下來要對抗的怪物，將會和地面上的那些完全不同！,
skycastleScenario2_10,우리는 광산의 몬스터들을 쓰러뜨리고 디바인 스톤을 수집하기로 했다.,We have decided to defeat monsters in Mine and collect Divine Stones.,我們決定擊敗礦山中的怪物並收集神石。,
skycastleScenario3_0,유후~! 미소녀 드래곤 테이머의 현란한 드래곤 테이밍 실력이 어떠냐!,Yoohoo~! How is the beautiful Dragon Tamer's amazing dragon taming skills!,唉呦~! 美少女馴獸師的華麗龍馴服技術如何呢！,
skycastleScenario3_1,전투며 고생이며 드래곤이 다 했는데 왜 네가 생색이야?!,Battle and difficulties were all your dragon's and why do you take all the credit?,戰鬥和辛勞都是龍做的，你在驕傲甚麼？！,
skycastleScenario3_2,하하… 그래도 너무 다투지들 마세요. 모두의 노력 덕분에 디바인 스톤을 이만큼이나 모았는 걸요.,Haha… Please don’t argue so much. Everyone's effort put together made collecting all these Divine Stones possible.,哈哈…別又吵起來啦。多虧大家的努力，我們成功收集到這麼多神石呢。,
skycastleScenario3_3,"헥토르는 물론이고, 나와 누리도 들고 다니기 힘들 정도로 많은 디바인 스톤을 끌어안고 있었다.","Hector, Nuri and I all are carrying so much Divine Stones.",赫克托爾當然也是，連我和諾莉也抱著數量多到難以攜帶的神石。,
skycastleScenario3_4,"그나저나, 이렇게 많은 디바인 스톤을 무사히 옮길 수 있을까?","Anyway, can we carry all these Dragon Stones safely?",不過，這麼多神石我們能順利搬運嗎？,
skycastleScenario3_5,그렇게 말하는 너는 하나도 안 들고 있잖아!!,You are not carrying any!!,你還敢講，你連一個都沒拿诶!!,
skycastleScenario3_6,그럼 어쩌라고! 내가 뭐 앞다리 없고 싶어서 없는 줄 알아?!,What can I do? Not having claws was not my choice!,你叫我怎麼辦!我也不想缺前腿好嗎?!,
skycastleScenario3_7,"다 들고 나갈 건 아닙니다. 아무리 이 광산에 디바인 스톤 매장량이 많다고는 하지만, 너무 많이 채굴됐어요.","We are not going to carry everything. Although reserves in this Mine is a lot, but too much has been Mined already.",我們不會全都帶走的。即使這個礦山的神石儲量很大，但已經被開採得太多了。,
skycastleScenario3_8,몬스터들이 찾지 못할 만한 곳곳에 디바인 스톤을 숨겨놓을 생각입니다. 이 지역도 균형은 유지되어야 하니까요.,We should hide Divine Stones in locations that monsters cannot find. This area needs balance as well.,我打算把神石藏在怪物找不到的地方。這個區域也必須保持平衡。,
skycastleScenario3_9,좋은 생각이에요! 어서 움직입시다!,Good idea! Let's move!,好主意！我們趕快行動吧！,
skycastleScenario3_10,야!! 헥토르 기사님 말씀에 맞장구 치는 건 내 몫이야!,Hey!! Responding to Hector is my duty!!,嘿！！只有我可以來附合赫克托爾騎士的話好嘛!,
skycastleScenario3_11,"하, 하하… 레이디 누리의 친절함에는 늘 감사하고 있습니다만…","Ha, haha… I am always thankful of Lady Nuri's kindness...",哈，哈哈…我總是很感謝諾莉小姐的好意，不過…,
skycastleScenario3_12,헥토르는 식은땀을 흘리며 누리를 피하듯 앞장서 우리를 인도했다.,"Hector was in sweat, evading Nuri while guiding us.",赫克托爾冒著冷汗，彷彿躲避諾莉一樣，走在前面引導我們。,
skycastleScenario4_0,곳곳에 디바인 스톤을 잘 숨겨서 심어 놓았다. 이만하면 몬스터들이 찾기 어려울 것이다.,We have hid Divine Stones in different locations. That should make them difficult to find for monsters.,我已經把神石巧妙地藏在各處，這樣一來，怪物們應該也很難找到。,
skycastleScenario4_1,"휴~ 손이 좀 시커멓게 더러워지긴 했지만, 뿌듯한 걸?","Phew~ My hands are dirty, but this is satisfying.",呼～雖然手有點黑黑的髒了，但還是感到很自豪呢！,
skycastleScenario4_2,"나도 이렇게 뜻깊은 일에는 함께 하고 싶은데, 앞다리가 없네...","I would love to be a part of this important work, but I don't have claws...",我也想一起參與這麼有意義的事，偏偏沒有前腿…,
skycastleScenario4_3,뭐지? 이 엄청난 진동은?,What? What is this intense rumbling?,咦？這股巨大的震動是怎麼回事？,
skycastleScenario4_4,몬스터의 발자국 소리가 분명합니다. 이 정도 진동과 소리라면… 덩치가 엄청 나겠군요!,It must be monster's footsteps. Footsteps this loud… It must be huge!,這肯定是怪物的腳步聲。這麼大的震動和聲音，牠的體型一定非常龐大！,
skycastleScenario4_5,크아아아아! 감히 우리가 땀흘려 이룬 노동의 결실을 빼앗아 가다니!,Roooooar! How dare you steal our hard earned Stones!,啊啊啊！居然敢奪走我們辛苦努力的成果！,
skycastleScenario4_6,노동의 결실은 무슨! 너희는 멋대로 광산을 파서 디바인 스톤을 빼가는 도둑일 뿐이야!,Hard earned? You are thieves that steal Divine Stones from this Mine!,勞動的成果?你們不過是隨便挖礦，偷走神石的竊賊罷了！,
skycastleScenario4_7,네놈이 주도자냐?! 바위도 쪼개는 이 곡괭이로 너부터 혼쭐을 내주마!,Are you the leader?! I will make you pay with this rock,你就是頭頭啊？！用這把能劈開岩石的鎬子，我先教訓你一頓！,
skycastleScenario4_8,엄마야! 즈믄 살려!,Oh no! I don't want to die!,媽呀！快救我，吉蒙！,
skycastleScenario4_9,즈믄은 부리나케 뛰어 내 뒤로 숨었다.,Zimon ran to hide behind my back.,吉蒙立刻跑到我後面躲了起來。,
skycastleScenario5_0,자이언트 뉴트리아를 쓰러뜨리고 우리는 광산 밖으로 빠져나왔다.,We left the Mine after defeating giant nutria.,我們擊敗了巨型水獺，成功從礦山中逃了出來。,
skycastleScenario5_1,"채굴을 총지휘하던 몬스터가 쓰러졌으니, 앞으로 몬스터들의 디바인 스톤 약탈은 없을 것이다.","Since the monster that led mining monsters has fallen, monsters will not be able to steal Divine Stones anymore.",由於負責開採的怪物已經倒下，接下來怪物們就不會再劫掠神石了。,
skycastleScenario5_2,후아… 역시 드래곤의 힘은 소문으로 듣던 것 이상이로군요!,Whoa… Dragons are more powerful than I have heard!,呼…果然龍的力量真是名不虛傳啊！,
skycastleScenario5_3,덕분에 가장 골치 아픈 디바인 스톤 채굴 지역을 되찾았습니다!,"Thanks to you, we now have the most important Divine Stone mining area back!",多虧了它，我們重新奪回了最棘手的神石開採區域！,
skycastleScenario5_4,이제 다른 대륙을 돌면서 몬스터들이 수송하고 있는 디바인 스톤도 되찾으면 상황은 훨씬 좋아질 것입니다.,Things will get better when we get Divine Stones that monsters are carrying around in different continents back.,現在只要我們繞過其他大陸，將怪物們運送的神石也奪回來，局勢就會變得更有利。,
skycastleScenario5_5,"어라? 저기 바위 뒤쪽에, 누군가 우리를 흘끔흘끔 보고 있는데?",Huh? Someone is watching us behind that rock!,咦？那邊岩石後面，好像有人正在偷偷盯著我們诶？,
skycastleScenario5_6,혹시 몬스터 잔당인가?!,Is it a monster?!,難道是怪物的餘黨嗎？！,
skycastleScenario5_7,어… 아닙니다! 사람이에요!,Umm… No! It's a human!,啊…不是！我是人類啊！,
skycastleScenario5_8,"헥토르는 바위 쪽으로 다가가, 우리를 지켜보고 있던 사람에게 말을 걸고 그를 데려왔다.","Hector went to the rock, spoke to the man that was watching us, and brought him.",赫克托爾走向岩石那邊，與正在盯著我們的人交談，然後把他帶了過來。,
skycastleScenario5_9,헥토르가 데려온 사람은 중년의 남성이었다.,It was a middle,赫克托爾帶來的人是一位中年男子。,
skycastleScenario5_10,어떻게… 그 몬스터들이 득실거리는 광산에서 무사히 빠져나온 거죠?,How… did you get out of that monster,怎麼…你是怎麼在那群怪物遍布的礦山裡安然無恙地逃出來的？,
skycastleScenario5_11,여기 이 드래곤 테이머 분들께서 몬스터들을 물리치셨습니다!,These Dragon Tamers here defeated the monsters!,是這些馴獸師打敗了怪物們的！,
skycastleScenario5_12,이제 이 지역에서 몬스터들이 멋대로 날뛰는 일은 없을 겁니다.,Those monsters will no longer be trouble here.,現在這個區域內，怪物們再也不會隨意橫行了。,
skycastleScenario5_13,중년 남성은 가슴을 쓸어내리며 안도의 한숨을 내쉬었다.,The man sighed in relief.,中年男子輕拍著胸口，深深地嘆了口氣。,
skycastleScenario5_14,정말 고맙소… 저는 이 근처 마을의 촌장입니다. 우리 마을은 이 광산이 생기기 전만 해도 평화로운 곳이었죠.,Thank you very much… I am mayor of village nearby. Our village used to be very peaceful until they built a Mine.,真的非常感謝…我是這附近村莊的村長。我們村子在這個礦山建成之前，曾經是個平靜的地方。,
skycastleScenario5_15,그런데 몬스터들이 탄광을 파기 시작하면서… 마을에 쳐들어와 물과 식료품을 뺏아가기 시작했습니다.,"However, monsters started mining… and attacked our village to take food and water.",但是當怪物們開始挖掘礦山後…它們就闖入了我們的村莊，開始搶奪水源和食物。,
skycastleScenario5_16,못된 놈들! 디바인 스톤으로도 모자라서 인근 마을까지 약탈했다니!,"No way! They stole not just Divine Stone, but also food and water!",這些壞蛋！居然不滿足於神石，還去劫掠附近的村莊！,
skycastleScenario5_17,뭔가 광산 쪽에서 소란스러운 소리가 나길래 와봤더니… 이런 훌륭한 분들이 오셨을 줄이야…,I heard a loud noise from the Mine… and I find these great warriors...,我因為聽到礦山那邊有些喧鬧聲去看了一下，沒想到竟然是這些了不起的人來了…,
skycastleScenario5_18,괜찮으시다면 저희 마을로 모셔서 식사라도 대접해 드리고 싶군요.,I would like to invite you to a meal at our village.,如果沒問題的話，我想邀請你們到我們村莊，請你們吃頓飯表達謝意。,
skycastleScenario5_19,아싸! 밥이다! 역시 사람은 좋은 일을 하면서 살아야 해!,Yay! Food! People should do nice things in life.,太好了！是飯！果然好人有好報啊！,
skycastleScenario5_20,"호의에 진심으로 감사드립니다. 하지만, 마음만 받겠습니다. 촌장님께서는 마을 복구에 힘써 주십시오.","Thank you for your offer, but we would have to decline. Please focus on recovery of the village.",非常感謝您的好意，但您的好意我心領了，請您專心致力於村莊的重建工作吧。,
skycastleScenario5_21,"저희는 왕궁으로 돌아가, 이 지역을 되찾았다는 기쁜 소식을 왕녀님께 전해드려야 합니다.","We need to return to Palace, and inform Princess that we have recovered peace in this area.",我們必須回到皇宮，將重新奪回這個區域的好消息告訴公主殿下。,
skycastleScenario5_22,히잉~ 왜요?! 저희 계속 광산 탐험하느라 밥도 제대로 못 먹고 먼지도 다 뒤집어 썼는데…,Huh why?! We haven't had anything to eat and got all dirty in the Mine...,哎呀～為什麼呢？！我們因為一直在礦山探險，連飯都沒好好的吃，全身還沾滿了灰塵呢…,
skycastleScenario5_23,원래 먼지 먹고 나면 돼지고기를 먹어야 먼지를 씻어낼 수 있대요! 그러니까 밥만 먹고 돌아가면 안돼요오~?,They say you should eat pork to wash out dirt in your body! Can we please dine with mayor?,據說呼吸到灰塵後得吃豬肉才能把身體裡的灰塵洗乾淨！所以能不能讓我們吃個飯就好，我們馬上回去啦!,
skycastleScenario5_24,"누리가 헥토르에게 밥만 먹고 가자고 애걸복걸하는 동안, 나는 촌장의 표정을 유심히 지켜보았다.","While Nuri was begging Hector to go eat, I watched mayor's face carefully.",在諾莉不停地向赫克托爾懇求吃飯的時候，我則仔細觀察著村長的表情。,
